words	cat_label	sent_label
首信 产品质量 差 、 服务 差 。 本人 于 2004 年 5 月 16 日 电信 日 在 中复 买 了 一款 首信 G99 ， 到 2004 年 十一月 手机 无法 工作 ， 送修 了 一个半月 ， 说 是 GSM 模块 烧 了 。 送修 期间 也 不 给 提供 备用机 。 到 2005 年 3 月 触摸屏 无缘无故 失灵 ， 到 维修部 说 是 触摸屏 坏 了 ， 要换 触摸屏 （ 800 大洋 ） 。 该机 在 使用 中 容易 死机 。 首信 G99 整个 一个 破烂 机 。	3	0
很 不错 的 牛仔裤 ， 很 有 弹性 ， 很 喜欢	4	1
几乎 没有 什么 功能 ， 连 基本 的 短 信群发 和 MP3 没有 ！	3	0
我 收到 货后 就 打开 看 了 ， 结果 质量 是 没得说 啦 ， 宝贝 真的 很 好 ， 款式 也 很 好看 ， 我 老公 特别 喜欢 ！ 亲们 ， 喜欢 可以 下手	4	1
怎么 说 了 ， 会 卡机 。 不过 服务 挺 好 。 还 退 了	3	1
用 的 比较 顺手 ， 清晰度 很 高 ， 用 的 很 流畅	3	1
很 新鲜 ， 很甜 ， 很 好吃 ！ 比 水果店 要 好 ！	6	1
不想 评论 ， 赠品 梳子 没有 ， 票上 是 两件 商品 ， 快递 员 也 看 了 没有 ， 她 说 可能 是 分开 包装 ， 回去 看看 有没有 。 不 可能 分开 包装 ， 希望 能 解释一下	0	0
苹果 很甜 不错 ， 推荐 一下 ， 618 价格公道 ！ ！	6	1
33 年前 ， 一场 罕见 的 强烈 地震 ， 使 唐山 这座 百年 历史 的 工业 重镇 变成 了 一片 废墟 ， 24 万 同胞 罹难 ， 在 这 巨大 的 灾难 面前 ， 坚强 的 唐山人 表现 出 了 泰山压顶 不 弯腰 的 大无畏 英雄气概 ， 它们 承受 着 家园 被 毁 和 失去 亲人 的 巨大 悲痛 ， 带 着 满身 的 伤痕 ， 投入 到 抗震救灾 ， 重建家园 的 战斗 中 ， 在 全国 人民 和 亲人 解放军 的 大力 支援 下 ， 自力更生 ， 奋发图强 ， 用 自己 的 双手 创造 出 了 人间 奇迹 ， 使 一座 新城 在 废墟 中 崛起 。 30 多年 过去 了 ， 唐山人 在 与 灾难 抗争 的 过程 中 ， 铸就 了 钢铁 般的 坚强意志 和 性格 ， 展现 了 伟大 的 唐山 抗震 精神 ， 这种 精神 充分体现 唐山人 团结 坚韧 ， 勇于 克服 一切 困难 的 决心 和 力量 ， 唐山 抗震 精神 处处 闪耀着 人性 的 光芒 ， 它 属于 唐山 ， 属于 中国 ， 更 属于 全人类 。 这本 《 唐山大 地震 与 建筑 抗震 》 内容 丰富 ， 图文并茂 ， 是 一本 反映 唐山大 地震 灾难 和 唐山 重建 过程 的 精品 图书 ， 非常 有 收藏 价值 。	1	1
五月 底 入住 的 该 宾馆 ， 对于 三星 来说 还是 可以 的 ， 价钱 不 贵 ， 可能 它 的 位置 不是 繁华 地 吧 。 就是 前台 的 收款 的 服务员 态度 挺差 的 ， 房间 不错 ， 可能 是从 携程 订 的 原因 ， 一般 安排 的 房间 位置 都 还是 不错 的 。	5	1
商家 不 讲信用 . 我要 的 是 休闲 款式 的 ： 可是 收到 的 是 修身 款式 的 ． 前 几天 我 买 了 一件 休闲 款式 的 还 可以 ， 但 我 又 买 了 三件 一件 也 穿不下 ． 换 了 款式 也 不 告知 ，	4	0
初 4 到货 的 ， 初 7 下午 充时 不知 什么 原因 液晶屏 炸 了 ！ ！ ！ 傻   * 客服 竟然 直接 跟 我 说 他们 不管 ， 让 我 自己 联系 华为 售后 ， 售后 让 我 去 维修点 检测 ， 去 了 之后 看 了 一眼 说 是 摔 的 ！ ( 我 摔   尼   玛   个 * 啊 ) 之后 联系 华为 ， 这帮 傻   逼 又 告诉 我 屏坏 了 不管 保修 ！ ！ ！ 麻   痹 的 ， 商品 介绍 里 写 着 这款 平板 是 如何 的 牛   ～ 又 是 做 了 各种 实验 … 我 只 想 说 一句 ～ 华为 ～ 京东 ～ 尼   玛   了   *	3	0
不值 这个 价   很小 很小 的 苹果   放 了 几天 就 坏 了	6	0
不会 送货 ， 要 自己 去取 。 下次 不买 了 。	4	1
总的来说 不错 。 服务 也 还好 。 我 到 的 时候 是 12 点 ， 前台 的 小姐 查 了 半天 ， 才 确认 我订 的 房间 ， 办手续 又 花 了 不少 时间 ， 因为 前台 就 一个 人 ， 一边 接电话 ， 一边 给 我 办理 登记 。 最大 的 问题 是 靠近 高架 的 房间 噪音 实在 太 大 。 虽然 我 之前 看过 别人 的 评论 ， 对此 有 心理准备 ， 但 真的 住 进去 ， 才 发现 深更半夜 ， 那个 高 架上 汽车 飞驰 而 过 的 噪音 ， 不是 一般 的 大 ！	5	1
被子 湿漉漉 的 ， 没法 睡 。	5	0
用 的 是 Linux 系统 , 一般 用户 需要 重装 , 缺少 蓝牙 模块 , 电池 使用 时间 稍短 , 发热量 较大	3	0
拿到 书 的 那天 就 开始 练上 了 ， 纯粹 是 为了 自己 喜欢 才 买 一本 试试 的 ， 本来 也 没 觉得 有 什么 好 ， 只是 在 每天 坚持 一页 页 练 了 一个 周后 ， 身边 的 人 都 说 ： 丫头 ， 写得 有点 样子 了 。 心里 一乐 一 琢磨 ， 原来 循序渐进 是 一种 态度 ， 坚持 了 ， 认真 了 ， 就 有 效果 了 。 建议 大家 跟着 书本 的 节奏 走 ， 不要 贪 后面 的 字 漂亮 就 先 划着 先 了 ， 跑 之前 还是 得 学会 走 ， 是 吧 ！ 当然 ， 这 是 我 一个 初学者 的 建议 。	1	1
前台 女服务员 态度 极差 ！ 提前 预定 房间 没有 通知 无房 . 晚上 到 店 说 无房 . 一米 八 的 大床 变成 一米 二 单人床 ！ 最后 前台 说 没 办法 叫 我们 半夜 退 了 房 另 找 其他 酒店 住 ！ 差评 到 极致	5	0
性价比 还是 不错 .	3	1
太 恶心 了 ， 连 个 耳机 都 没有 ， 一点 都 不好	3	0
洗 了 很 痒 ， 完全 没有 广告 说 的 效果 ， 不 知道 买 的 是 真假 ， 活动 期间 满减 买 的 ， 不会 回购 ！	0	0
一 到货 就 开 吃   味道 不错   价格 又 便宜	6	1
实惠 囤货 哈哈 京东 就是 实惠 ， ， ， ，	0	1
二月份 买 的 ， 现在 就 各种 问题 ， 不 插 电 就 黑屏 ！ 按 哪里 都 不管 用 ！ 京东 越来越 不 值得 信赖 了 ！ 才 买个 空调 ， 四天 了 才 来 按 ， 结果 尺寸 不 合适 ， 我 还 得 自己 出 50 运费 让 人取 走 ， 真是 店大欺客 了 ！ 恶心 ！	3	0
1 、 键盘 的 上下 功能键 生硬 ， 手感 差 2 、 信息 输入 的 反应 缓慢 ， 机身 不能 储存 信息 3 、 电话薄 功能 薄弱 4 、 没有 日程 记事 功能 5 、 无 红外接口 ， 没有 MMS 功能 ， 不 支持 JAVA ， 扩展性 非常 有限 6 、 电池 的 拆装 比较 困难	3	0
苹果 很 不错 ， 很脆 很甜 ， 也 很 新鲜 ！	6	1
一直 相信 京东 的 品质 ， 但是 京东 邮来 的 水果 也 烂 了 ，	6	0
太 不好 了 刚 买回来 就 洗 了 一回 就 个 囗 了	4	0
手机 卡托 槽 容易 装反 和 以前 不 一样	3	0
前台 接待 态度 非常 差 ！ 说 粗口 ！ 建议 有 其它 选择 就 不要 选择 这里 ！	5	0
一般般 。 房间 小   服务态度 不好   去 机场 较 方便	5	0
效果 我 不 知道 怎么样 、 关键 是 打开 包装 居然 漏 了 … 给 我 气得 啊 … 差评 、 盖子 居然 都 没盖紧	0	0
提交 成功 ， 还有 商品 未 评价 ， 可 继续 评价	4	1
好好 好 ， 好用 。 反应 都 不错 。 我们 真心 喜欢 华为 ？ ? ? ? ? ? ? ? ?	3	1
一盒 12 个 ， 这 苹果 不错 ， 包装 得 挺 好 的 ， 很 新鲜 。	6	1
一边 吃 着 甜橙 子 和 蒙牛 冰淇凌 ， 一边 看 CBA ， 真的 是 很 幸福 的 事 。	6	1
我 的 吹风机 呢 ， 京东 这样 不是 坑人 吗 ， 我 也 是 618 期间 买 的 ！	0	0
自带 的 VISTA 系统 比较慢 。 而且 就 分 了 一个 区 。 一个 C盘 250G . 从 新 回复 出厂 设置 。 把 C盘 调整 到 40G . 其余 的 210G 找 不到 了 。 这个 系统 还 没用 习惯 。 建议 厂家 直接 给 用户 分好区 。	3	0
如果 可以 ， 我 一颗 星 也 不想 给 ， ， 什么 破 洗发水 ， 一 打开 就 一股 特别 浓烈 的 劣质 香水味 ， 刚取 完 快递 就 去 上课 了 ， 在 课堂 上 打开 的 ， *	0	0
这次 购物 非常 满意 ， ， 物流 很快 ， ， 服务态度 也 特别 好 ， ， 衣服 和 图片 描述 的 一样 ， ， 穿着 舒服 ， 非常 合适 ！	4	1
没有 早餐 ， 酒店 价格 算是 较贵 的 ， 房间 设备 比较 陈旧 。 不过 有个 游泳池 还 不错 ！ 二楼 的 日式 料理 和 巴西 烤肉 自助 还 不错 ！	5	1
裤子 买 小 了 ， 换货 是 真 麻烦 ， 店家 不 给 我 地址 ， 现在 还 没换 呢 ， 垃圾	4	0
送货 速度 满快 的 ， 带 内胆 包 ， 重量 比 想象 的 重 ， 还 能 承受 ， 待机时间 不错 ， 做工 很 好 。	3	1
从 没用过 华为 ， 第一次 但 决定 改后 再也不会 买 华为 。 这个 手机 非常 慢 ， 而且 装 了 一个 SD 卡 就 不是 双卡 双待 了 。 当 内存 使用 1.3 以下 ， 手机 就 象 死 了 一样 不动 了 。 能 退 吗 ？	3	0
整整 一个多 星期 才 到货 ， 苹果 变 卡拉 小苹果	6	0
刚 打开 两个 ， 一个 里面 烂 了 ， 一个 压坏 了 ， 大家 千万 不要 买 啊 ， 这个 不好 啊 ， 其他 的 我 还 没 看 ， 估计 好 不到 哪里 去 ， 悲哀 ！	6	0
日辉 金色 的 很 好看 ， 大气 ， 平板 很 好 用 ， 充电 快 ， 续航 也 不错 。 很 喜欢 ！ 支持 华为 ！ 京东 快递 也好 ， 很快 ， 赞 一个 ！	3	1
东营 最好 的 酒店 了 吧 ， 各 方面 都 比较 不错 ， 只是 空调 有些 问题 ， 关掉 了 房间 还是 很 冷 ， 不 知道 什么 原因 。 东营 的 城市 环境 一般 吧 ， 否则 真是 比较 完美 了 。	5	1
垃圾 的 不行 ， 头子 一直 漏	0	0
不是 很 好 ， 衣服 布料 问题	4	0
严重 不 想要 ， 个头 边 还 发霉 ， 三个 小 的 不要 不要 ， 好像 那些 挑剩 的 ，	6	0
挺 好 的 ， 一直 用 这个 品牌 ， 大爱款	0	1
霸气 门 。 。 。   视频 里 的 蒙牛 又 霸气 了 ！	6	1
裤子 收到 了 ， 相当 不错 ， 颜色 质量 都 挺 好 的 ， 挺 适合 的 ， 谢谢 卖家 。	4	1
给 差评 ， 设施 差	5	0
酒店 很 好 可以 免费打 长途 ， 随便 打 都 不要 钱 ， 这点 比较 吸引 人	5	1
不错 偏小   甜   经常 买   真的 很 便宜	6	1
我 在 尼斯 住 了 5 天 ， 价格 不是 很 贵 ， 服务 比较 细腻 ， 早餐 也 比较 丰富 ， 感觉 还是 不错 。	5	1
我 本来 没有 头皮屑 ， 洗完 头 之后 ， 起 了 好多 头皮屑 ！ 两天 不 洗头 ， 头皮屑 满 头发 都 是 ， 哎 ， 太坑 了 ！ ！ ！	0	0
还 不错 ， 南充 少有 的 几个 环境 不错 的 酒店 了 闹中取静 的 酒店 ， 价格 也 合理 ， 服务质量 不错   ： ）	5	1
第一次 购买   每个 瓶子 都 有 磨损 的 痕迹   感觉 像是 旧 的   还有 的 被 挤出来 了   跟 山寨 了 差不多   做生意   质量 信誉 是 第一位   无论 打折 还是 原价   产品 是 第一位   希望 卖家   好好 找下 原因	0	0
上次 买 还 不错 ， 这次 竟然 给我发 了 个 拳头 大小 的 ， * 就 买 了 那 幺 小 一个 ， 不值 ， 生气 不 满意	6	0
庐山 宾馆 是 一个 值得 再 去 住 的 酒店 ， 服务 非常 好 ． 但 一个 小 细节 影响 了 评分 ， 这个 问题 好多 网友 都 提过 ， 不 知道 酒店 为何 一直 不 改进 ． 就是 生活 用纸 的 质量 太差 了 ． 房间 的 纸 差 算了 ， 餐厅 里 的 连 卫生纸 都 不如 ， 实在 想不通 ！ ！ ！	5	1
今天 收到 货 了 ， 裤子 很棒 料子 不错 ， 摸 起来 就 跟 结实 ， 针线 细密 。 客服 态度 也 很 好 ， 下次 还 在 这 买 。	4	1
不好 ， 确定 这个 是 秋冬 款 吗 ？ ？ ？	4	0
换 了 三次 ， 还是 有 问题 ， 也 可能 是 这 一批 就 这样 关机 键 和 音量 键 超级 松 ， 不 小心 拿 起来 碰到 就 会 按 下去 ， 换累 了 ， 不换 了 ， 给 京东 售后 点赞 ， 差劲 的 华为	3	0
再也不会 住 这家 店 了 。 首先 房间 隔音 差 了 要命 ， 隔壁 的 一举一动 清清楚楚 ， 半夜 居然 还关 了 空调 ， 这么 冷 的 天 ， 都 冻 感冒 了 ， 实在 差劲 。	5	0
都 是 垃圾 货 ， 红心 的 都 变成 黑色 了 ！ 不 知道 放 冷库 冰 了 多久 ？ 果然 是 便宜 没好 货 ， 受教 了 ！ 一颗 星是 给 快递 的	6	0
奇葩 的 是 这个 问题 ， 有时候 有 ， 有时候 无 ， 所以 只怕 拿到 售后 也 是 说不清楚 。	3	0
苹果 很 好 ， 还有 潘石屹 写 的 卡片 ， 个头 很 匀称 ， 味道 可口	6	1
' 满满的 黄瓜 味 和 我 三年 前 买 的 完全 不 一样 。 妈 * 这 两天 和 媳妇 打架 可能 要 离婚 他 * 的 ！	0	1
特别 小 ， 还 没 橙子 大 呢 ， 而且 皱皱巴巴 的 ， 快递 好 几天 才 到 ， 打开 后 几呼 没有 什么 味道 ， 不 知道 是 坏 了 还是 没 成熟	6	0
马马乎乎 ! 能住 . 标准 不要 太高 . 在 小 街上 , 出门 没法 打车 . 还行 !   住 吧 !	5	1
这 都 是 第二次 买 了 ， 很大 气	3	1
什么 也 没 送   就 一个 机器 加 充电器   京东 我 也 无语 了	3	0
很 好 ！ 单果 有 150 克 左右 ！ 蛮 好 的 ！ 好吃 ！ 好次	6	1
没有 任何 效果 ， 只有 泡泡	0	0
很棒 ， 声音 效果 不错 。 。 。 。 。	3	1
包装 讲究 ， 苹果 完好 无坏果 ， 以后 就 你家 购买 了 。 手动 点赞   。	6	1
出差 入住 的 酒店 , 订 了 个 三人间 . 房间 没 空调 , 冷得 要死 , 而且 被子 很潮 . 火车站 旁 , 步行 可到 . 据说 当地 的 第一名 金钥匙 是 这家	5	0
属于 便宜 的 苹果 ， 价格 美丽 ， 口感 稍微 差点 ， 但 酸甜 还是 很 合适 ， 比 拳头 略 小 。 新鲜度 挺 好 的 ， 安全 送达 没有 损坏 ， 更 没有 腐烂 。 派送 员 平时 放 门卫 ， 这次 亲自 送上门 ， 可见 对 水果 运输 的 重视 。 总体 满意 。	6	1
洗发水 还 没有 用 ， 不过 应该 不错 ， 以前 就 用 过 清扬 的 很 好 ， 京东 物流 很快 ， 谢谢	0	1
包装 完整 ， 没有 坏 的 ， 而且 苹果 挺大 的 ， 特别 甜 ， 值得 购买 哦 ， 物流 也 很 周到	6	1
因 航班 延误 凌晨 一点 到 酒店 ， 原定 的 豪华 大床 房 被 取消 ， 飞机 落地 后 ， 再次 预订 ！ 但 到达 酒店 前台 时 被 告知 未 预订 成功 ， 更 匪夷所思 的 是 ， 携程 酒店 订房 页面 所有 房型 瞬间 订满 ！ 因 酒店 很 荒芜 ， 太晚 无车 离开 ， 最后 不得不 已 高价 入住 该 酒店 。	5	0
速度 真是 杠杠 滴 ， 上午 下单 ， 下午 就 送到 了 ， 东西 很 不错 .	0	1
垃圾 摔 着 就 该 了 。 。 。 。 。 ~ ~	3	0
清扬 洗头水 刚刚 才 到 ， 今晚 试下 好不好 ， 女士 可以 用 吗	0	1
我 喜欢 在 腾讯网 上先 看看 最近 有 什么 新书 ， 感兴趣 的 就 读一读 开头 ， 前 几天 看到 了 这 本书 ， 觉得 非常 有意思 ， 而且 通俗易懂 ， 内容 包括 学习 心理学 ， 经济 心理学 ， 人际关系 心理学 ， 自我管理 心理学 和 爱情 心理学 ， 和 我们 的 生活 息息相关 作者 用 漫画 的 形式 讲故事 ， 将 术语 ， 还 能 帮助 我们 解决 身边 的 烦恼 ， 书 的 纸质 非常 好 ， 我 想 这 也 可以 作为 送给 朋友 的 礼物 哦 ， 是 学生 和 白领 族 应该 看看 的 书 ， 呵呵 ， 顶一下 ！	1	1
第一 ： 我 有 个 SD 卡 在 小米 手里 使用 正常 ； 在 这部 平板 手机 里 只能 读取 ， 却 不能 写入 ， 无法 存储 。 第二 ： 通话 的 质量 断断续续 的 尤其 是 网络 语音 根本 没 办法 听 清楚 ； 换 一部 手机 同样 的 环境 下 使用 正常 。	3	0
1 。 卫生间 小得 不得了 ， 没 办法 洗澡 ； 2 。 首次 入住 居然 给 我 一个 没有 窗户 的 房间 ， 后经 交涉 换 了 一个 ， 为什么 不 可以 第一次 就 给 客人 一个 好点 的 印象 呢 ？ 傻 ！	5	0
今天 很 生气 ， 我 几乎 没有 给 过 京东 差评 ， 但 今天 真的 非常 非常 生气 ， 所有 东西 全 被 摔破 ， 包括 手机 ， 越来越 不 信任 京东 了 ， 这么 多人 都 再说 货物 的 真假 和 包装 问题 ， 为什么 问题 确 越来越 多 ？   老 刘 光顾 着 开 幼儿园 了 ？	0	0
还 没用 不 知道 怎么样	3	1
不错 ， 很甜 ， 宝宝 吃 的 放心 。   京东 服务 好 ， 小哥 很 给 力 ！ ！	6	1
客房 服务 粗放 ， 房间 消费 常 搞错 ， 服务 太 差 。	5	0
神券 买 的 ， 挺 好 的 ， 毛巾 够 长够 厚 ， 手感 好 ， 非常 不错 。	0	1
圆通 快递 送货 很快 ， 服务 也 不错 ， 给 个 五分 ， 给 家里 买 的 ， 家人 都 很 满意	3	1
不太好 ， 感觉 不值 ， 个头 小 ， 口感 一般 ， 比不上 在 菜市场 买 的 5.5 元 的 。 我 不会 再 买 了 。	6	0
光盘 的 画面 有点 雪花 , 如果 喜欢 看得人 , 不 建议 购买	1	0
除了 市面上 没有 这种 规格 的 外 ， 其实 味道 还 可以 。	0	1
上午 下 的 单 ， 下午 5 点 就 送到 门口 了 ， 物流 里面 就服 京东 的 快递 ， 快 ！ 准 ！ 水果 很 新鲜 ， 外表 好看 ， 个头 不大不小 ， 拿 在 手里 冰凉 冰凉 的 ， 不过 有 一点 ， 打开 盒子 有 一股 很 刺鼻 的 味道 ， 不 知道 是 保护 模 的 问题 还是 纸盒 ， 还是 还 善为 好 ， 毕竟 是 食品 ， 少 打 2 星 ！	6	1
大 品牌 信得过 ， 香 ， 活动 用卷 更 实惠 ， 送货 速度 快 。	0	1
东西 非常 不错 ， 安装 师傅 很 负责人 ， 装 的 也 很漂亮 ， 精致 ， 谢谢 安装 师傅 ！	2	1
一直 以来 都 喜欢 在 京东 购买 所有   真的 好 方便	6	1
裤子 容易 褪色 ， 会 起毛 ， 哎 ， 入坑 了	4	0
房价 非常 贵 , 几乎 没有 房间 可以 看到 对岸 的 象鼻山 . 送 的 水果 饼干 又 少 又 不 好吃 . 装修 很 低档 的 , 离 市区 很 远 , 附近 没有 吃 的 地方 , 吃个 米粉 都 要 打 的 去 市区 ! ( 附带 的 说 超难 打 ) ! ! ! ! 谁 想 烧钱 谁 去 住 这个 号称 桂林 第一第二 老旧 的 酒店	5	0
